AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,Annual_Pct10,Annual_Pct25,Annual_Median,Annual_Pct75,Annual_Pct90,Annual_Mean
99,U.S.,1,US,23,Construction,41560,43860,44590,70310,110490,
99,U.S.,1,US,23,Construction,21930,21930,43180,50870,82670,
99,U.S.,1,US,23,Construction,36050,41870,49560,64820,82690,
99,U.S.,1,US,23,Construction,36050,41670,49540,64380,82540,
99,U.S.,1,US,23,Construction,36960,41070,47140,62100,75210,
99,U.S.,1,US,23,Construction,29120,35740,82540,98030,98030,
99,U.S.,1,US,23,Construction,38140,45490,49510,59280,69550,
99,U.S.,1,US,23,Construction,20630,51120,57460,82260,94990,
99,U.S.,1,US,23,Construction,20630,51120,57460,82260,94990,
99,U.S.,1,US,23,Construction,53810,54990,67850,79930,93190,
99,U.S.,1,US,23,Construction,48980,57720,63900,85770,122150,
99,U.S.,1,US,23,Construction,29420,31410,36820,43150,65180,
99,U.S.,1,US,23,Construction,29420,31410,36820,43150,65180,
99,U.S.,1,US,23,Construction,29420,31410,36820,43150,65180,
99,U.S.,1,US,23,Construction,29420,31410,36820,43150,65180,
99,U.S.,1,US,23,Construction,33730,37650,47120,66120,88370,
99,U.S.,1,US,23,Construction,42910,50530,74630,93370,105020,
99,U.S.,1,US,23,Construction,42870,47290,74140,91840,106200,
99,U.S.,1,US,23,Construction,42870,47290,74140,91760,99340,
99,U.S.,1,US,23,Construction,41340,45550,50340,58540,61960,
99,U.S.,1,US,23,Construction,41340,45550,50340,58540,61960,
99,U.S.,1,US,23,Construction,46920,50240,56250,59470,61960,
99,U.S.,1,US,23,Construction,32950,37290,45970,64960,87190,
99,U.S.,1,US,23,Construction,32200,37680,45970,56470,81810,
99,U.S.,1,US,23,Construction,32200,37680,45970,56470,81810,
99,U.S.,1,US,23,Construction,33010,37230,46630,66120,88000,
99,U.S.,1,US,23,Construction,33730,37430,46840,66420,88000,
99,U.S.,1,US,23,Construction,31080,31550,32660,43700,60370,
99,U.S.,1,US,23,Construction,20800,24050,24770,35360,50530,
99,U.S.,1,US,23,Construction,47150,65290,82440,85610,119830,
99,U.S.,1,US,23,Construction,47150,65290,82440,85610,119830,
99,U.S.,1,US,23,Construction,57180,72230,85610,85610,129700,
99,U.S.,1,US,23,Construction,20800,24050,24760,31350,42880,
99,U.S.,1,US,23,Construction,20800,24040,24750,25040,43130,
99,U.S.,1,US,23,Construction,20800,24030,24750,24770,31350,
99,U.S.,1,US,23,Construction,22350,33150,42460,50560,63130,
99,U.S.,1,US,23,Construction,32200,35620,35700,37390,38070,
99,U.S.,1,US,23,Construction,32200,35620,35700,37390,38070,
99,U.S.,1,US,23,Construction,19910,22900,29040,42150,51230,
99,U.S.,1,US,23,Construction,20480,21440,23590,31720,50530,
99,U.S.,1,US,23,Construction,20480,21440,23590,31720,50530,
99,U.S.,1,US,23,Construction,17980,18760,29040,29350,38840,
99,U.S.,1,US,23,Construction,17980,18760,29040,29350,38840,
99,U.S.,1,US,23,Construction,20300,27370,30890,50210,51230,
99,U.S.,1,US,23,Construction,20300,27370,30890,50210,51230,
99,U.S.,1,US,23,Construction,26350,28570,33180,41220,42550,
99,U.S.,1,US,23,Construction,28030,33780,39320,48290,59270,
99,U.S.,1,US,23,Construction,38810,45520,56400,72550,89010,
99,U.S.,1,US,23,Construction,38810,45520,56400,72550,89010,
99,U.S.,1,US,23,Construction,37030,42340,48270,63910,76070,
99,U.S.,1,US,23,Construction,41440,47340,59330,74250,93340,
99,U.S.,1,US,23,Construction,25070,31330,37140,44920,56400,
99,U.S.,1,US,23,Construction,25050,31320,37120,44920,56310,
99,U.S.,1,US,23,Construction,25010,31200,37080,44720,56320,
99,U.S.,1,US,23,Construction,26850,31070,35750,39160,52000,
99,U.S.,1,US,23,Construction,37320,41150,47500,54080,59510,
99,U.S.,1,US,23,Construction,33280,39710,46490,59540,59540,
99,U.S.,1,US,23,Construction,33280,39710,46490,59540,59540,
99,U.S.,1,US,23,Construction,31360,35780,41810,49780,58730,
99,U.S.,1,US,23,Construction,31360,35780,41810,49780,58730,
99,U.S.,1,US,23,Construction,31360,35630,41600,49470,58310,
99,U.S.,1,US,23,Construction,31060,34150,41470,49070,50800,
99,U.S.,1,US,23,Construction,39720,47330,52490,71020,84360,
99,U.S.,1,US,23,Construction,37020,39150,41310,45510,48740,
99,U.S.,1,US,23,Construction,18710,25410,37440,48080,59130,
99,U.S.,1,US,23,Construction,34110,34520,55450,57580,58400,
99,U.S.,1,US,23,Construction,34110,34520,55450,57580,58400,
99,U.S.,1,US,23,Construction,34110,34520,55450,57580,58400,
99,U.S.,1,US,23,Construction,18500,20750,25410,29840,49450,
99,U.S.,1,US,23,Construction,18500,20480,25410,29840,49450,
99,U.S.,1,US,23,Construction,18500,20480,25410,27470,49450,
99,U.S.,1,US,23,Construction,37550,39140,45700,48690,59130,
99,U.S.,1,US,23,Construction,37550,39140,45700,48690,59130,
99,U.S.,1,US,23,Construction,37550,39140,45710,50230,59130,
99,U.S.,1,US,23,Construction,15080,25400,37440,41560,59990,
99,U.S.,1,US,23,Construction,15080,15080,36370,37440,47060,
99,U.S.,1,US,23,Construction,15080,15080,36370,37440,47060,
99,U.S.,1,US,23,Construction,25400,27070,28190,37760,56830,
99,U.S.,1,US,23,Construction,34760,46080,64750,96870,136700,
99,U.S.,1,US,23,Construction,45660,55950,75530,102820,141510,
99,U.S.,1,US,23,Construction,45660,55950,75530,102820,141510,
99,U.S.,1,US,23,Construction,42090,48340,57580,66640,89290,
99,U.S.,1,US,23,Construction,49660,61180,84370,116110,154290,
99,U.S.,1,US,23,Construction,28520,34100,39530,48590,62180,
99,U.S.,1,US,23,Construction,28520,29940,32000,36460,40110,
99,U.S.,1,US,23,Construction,28520,29940,32000,36460,40110,
99,U.S.,1,US,23,Construction,27600,36890,44130,51630,62530,
99,U.S.,1,US,23,Construction,26210,36640,42990,48790,57460,
99,U.S.,1,US,23,Construction,35360,40090,49590,60500,73580,
99,U.S.,1,US,23,Construction,28800,34510,39870,48730,63440,
99,U.S.,1,US,23,Construction,28800,34510,39870,48730,63440,
99,U.S.,1,US,23,Construction,36920,49810,71160,99220,136200,
99,U.S.,1,US,23,Construction,36920,49820,71190,99230,136200,
99,U.S.,1,US,23,Construction,36920,49820,71190,99230,136200,
99,U.S.,1,US,23,Construction,38490,50000,70200,99730,147270,
99,U.S.,1,US,23,Construction,38490,50000,70200,99730,147270,
99,U.S.,1,US,23,Construction,40750,54120,75630,125810,173310,
99,U.S.,1,US,23,Construction,38120,49430,68270,96620,133470,
99,U.S.,1,US,23,Construction,31200,37380,50720,90070,171370,
99,U.S.,1,US,23,Construction,33280,34310,37610,41880,47800,
99,U.S.,1,US,23,Construction,33280,34310,37610,41880,47800,
99,U.S.,1,US,23,Construction,33920,45720,62420,119340,#,
99,U.S.,1,US,23,Construction,38410,46380,64130,146410,#,
99,U.S.,1,US,23,Construction,33450,45660,61810,115130,235300,
99,U.S.,1,US,23,Construction,64070,76940,96370,122070,150660,
99,U.S.,1,US,23,Construction,64070,76940,96370,122070,150660,
99,U.S.,1,US,23,Construction,30590,32000,36320,39290,45120,
99,U.S.,1,US,23,Construction,30590,32000,36320,39290,45120,
99,U.S.,1,US,23,Construction,31080,33860,41040,54410,77670,
99,U.S.,1,US,23,Construction,30060,31200,33860,39570,47320,
99,U.S.,1,US,23,Construction,32300,36440,47350,60000,81540,
99,U.S.,1,US,23,Construction,31870,38700,48170,60790,76040,
99,U.S.,1,US,23,Construction,44100,54070,67060,83610,104500,
99,U.S.,1,US,23,Construction,44100,54070,67060,83610,104500,
99,U.S.,1,US,23,Construction,44100,54070,67060,83610,104500,
99,U.S.,1,US,23,Construction,32300,40210,41780,46230,47620,
99,U.S.,1,US,23,Construction,31520,40210,41780,44700,46230,
99,U.S.,1,US,23,Construction,31520,40210,41780,44700,46230,
99,U.S.,1,US,23,Construction,34850,42890,51990,62520,75540,
99,U.S.,1,US,23,Construction,38710,44010,54890,62400,72950,
99,U.S.,1,US,23,Construction,38710,44010,54890,62400,72950,
99,U.S.,1,US,23,Construction,35310,42920,50090,59080,70540,
99,U.S.,1,US,23,Construction,35310,42920,50090,59080,70540,
99,U.S.,1,US,23,Construction,34270,42480,51670,62410,75350,
99,U.S.,1,US,23,Construction,34270,42480,51670,62410,75350,
99,U.S.,1,US,23,Construction,40340,47840,57360,68890,79990,
99,U.S.,1,US,23,Construction,40340,47840,57360,68890,79990,
99,U.S.,1,US,23,Construction,36530,41430,46020,55290,64330,
99,U.S.,1,US,23,Construction,36530,41430,46020,55290,64330,
99,U.S.,1,US,23,Construction,47540,50720,61940,74990,74990,
99,U.S.,1,US,23,Construction,47540,50720,61940,74990,74990,
99,U.S.,1,US,23,Construction,31860,36790,44090,52660,63920,
99,U.S.,1,US,23,Construction,51390,53150,56640,56640,56640,
99,U.S.,1,US,23,Construction,51390,53150,56640,56640,56640,
99,U.S.,1,US,23,Construction,50560,50980,52530,75710,77990,
99,U.S.,1,US,23,Construction,50560,50980,52530,75710,77990,
99,U.S.,1,US,23,Construction,39660,49500,56970,66950,74990,
99,U.S.,1,US,23,Construction,39660,49500,56970,66950,74990,
99,U.S.,1,US,23,Construction,34320,38910,46160,57050,67150,
99,U.S.,1,US,23,Construction,34320,38910,46160,57050,67150,
99,U.S.,1,US,23,Construction,24940,28940,36160,43620,52230,
99,U.S.,1,US,23,Construction,24940,28940,36160,43620,52230,
99,U.S.,1,US,23,Construction,26230,26230,27680,33510,45580,
99,U.S.,1,US,23,Construction,26230,26230,27680,33510,45580,
99,U.S.,1,US,23,Construction,38650,48250,60150,67970,76470,
99,U.S.,1,US,23,Construction,38650,48250,60150,67970,76470,
99,U.S.,1,US,23,Construction,34600,37460,42520,47620,56390,
99,U.S.,1,US,23,Construction,34600,37460,42520,47620,56390,
99,U.S.,1,US,23,Construction,33970,41530,50700,58500,69400,
99,U.S.,1,US,23,Construction,33970,41530,50700,58500,69400,
99,U.S.,1,US,23,Construction,28560,33530,38150,45050,52990,
99,U.S.,1,US,23,Construction,28560,33530,38150,45050,52990,
99,U.S.,1,US,23,Construction,37600,44270,57310,63920,76890,
99,U.S.,1,US,23,Construction,37600,44270,57310,63920,76890,
99,U.S.,1,US,23,Construction,36910,42830,50760,63010,77550,
99,U.S.,1,US,23,Construction,29660,33120,35760,41530,46960,
99,U.S.,1,US,23,Construction,29660,33120,35760,41530,46960,
99,U.S.,1,US,23,Construction,36750,42190,47500,58630,72800,
99,U.S.,1,US,23,Construction,36750,42190,47500,58630,72800,
99,U.S.,1,US,23,Construction,36850,38340,40380,44710,106930,
99,U.S.,1,US,23,Construction,36850,38340,40380,44710,106930,
99,U.S.,1,US,23,Construction,39860,47580,58120,71770,82320,
99,U.S.,1,US,23,Construction,39860,47580,58120,71770,82320,
99,U.S.,1,US,23,Construction,35070,40670,48530,57680,68160,
99,U.S.,1,US,23,Construction,35070,40670,48530,57680,68160,
99,U.S.,1,US,23,Construction,33560,38350,44770,53110,65460,
99,U.S.,1,US,23,Construction,33560,38350,44770,53110,65460,
99,U.S.,1,US,23,Construction,31190,37440,46740,58090,72930,
99,U.S.,1,US,23,Construction,31190,37440,46740,58090,72930,
99,U.S.,1,US,23,Construction,49330,59440,74030,89870,106060,
99,U.S.,1,US,23,Construction,42580,45760,49710,68510,87350,
99,U.S.,1,US,23,Construction,37580,38590,50920,56300,60230,
99,U.S.,1,US,23,Construction,30160,36440,44980,54400,62840,
99,U.S.,1,US,23,Construction,29460,36750,45850,57680,71130,
99,U.S.,1,US,23,Construction,31960,36160,42490,51700,61360,
99,U.S.,1,US,23,Construction,32150,36340,42490,51710,61470,
99,U.S.,1,US,23,Construction,41330,45080,63010,69340,75070,
99,U.S.,1,US,23,Construction,41330,45080,63010,69340,75070,
99,U.S.,1,US,23,Construction,24070,37890,42370,43720,47900,
99,U.S.,1,US,23,Construction,24070,37890,42370,43720,47900,
99,U.S.,1,US,23,Construction,29430,36720,45840,57710,71250,
99,U.S.,1,US,23,Construction,29430,36720,45840,57710,71250,
99,U.S.,1,US,23,Construction,31200,42430,48610,52520,59450,
99,U.S.,1,US,23,Construction,31200,42430,48610,52520,59450,
99,U.S.,1,US,23,Construction,33610,40670,49040,58930,70720,
99,U.S.,1,US,23,Construction,33610,40670,49040,58930,70720,
99,U.S.,1,US,23,Construction,25830,31480,41440,47850,60860,
99,U.S.,1,US,23,Construction,30290,60680,67150,72090,81810,
99,U.S.,1,US,23,Construction,30290,60680,67150,72090,81810,
99,U.S.,1,US,23,Construction,30290,60680,67150,72090,81810,
99,U.S.,1,US,23,Construction,25580,29930,38440,44280,51980,
99,U.S.,1,US,23,Construction,25580,29930,38440,44280,51980,
99,U.S.,1,US,23,Construction,43360,46800,52870,64670,70990,
99,U.S.,1,US,23,Construction,27510,33030,39720,45240,56840,
99,U.S.,1,US,23,Construction,25080,28110,37720,44280,47850,
99,U.S.,1,US,23,Construction,46540,48400,56160,73910,79420,
99,U.S.,1,US,23,Construction,46540,48400,56160,73910,79420,
99,U.S.,1,US,23,Construction,46540,48400,52000,59090,61350,
99,U.S.,1,US,23,Construction,37520,46160,58650,77280,101480,
99,U.S.,1,US,23,Construction,51720,62690,78900,100150,126820,
99,U.S.,1,US,23,Construction,51720,62690,78900,100150,126820,
99,U.S.,1,US,23,Construction,51720,62690,78900,100150,126820,
99,U.S.,1,US,23,Construction,37440,45770,56870,74260,97670,
99,U.S.,1,US,23,Construction,50980,63240,74800,95480,108170,
99,U.S.,1,US,23,Construction,50980,63240,74800,95480,108170,
99,U.S.,1,US,23,Construction,40340,48910,60580,76840,94870,
99,U.S.,1,US,23,Construction,41050,49500,61030,77450,95930,
99,U.S.,1,US,23,Construction,37730,46980,52400,66100,84250,
99,U.S.,1,US,23,Construction,39480,47890,59890,76290,99820,
99,U.S.,1,US,23,Construction,39480,47890,59890,76290,99820,
99,U.S.,1,US,23,Construction,36330,44450,53690,69460,89860,
99,U.S.,1,US,23,Construction,32060,38800,50590,70210,84110,
99,U.S.,1,US,23,Construction,37350,45240,55080,74420,98470,
99,U.S.,1,US,23,Construction,36340,41850,49490,58710,66510,
99,U.S.,1,US,23,Construction,36810,45460,55160,68660,86630,
99,U.S.,1,US,23,Construction,38440,46260,55540,66340,89630,
99,U.S.,1,US,23,Construction,38430,46250,55520,66280,89550,
99,U.S.,1,US,23,Construction,39360,46940,57140,73490,104510,
99,U.S.,1,US,23,Construction,35180,38480,47070,59590,78420,
99,U.S.,1,US,23,Construction,35180,38480,47070,59590,78420,
99,U.S.,1,US,23,Construction,42010,48720,60360,80050,107040,
99,U.S.,1,US,23,Construction,38110,44880,51310,66940,89810,
99,U.S.,1,US,23,Construction,47050,55680,71760,105100,121590,
99,U.S.,1,US,23,Construction,43690,49120,60950,81120,108980,
99,U.S.,1,US,23,Construction,38290,47340,59110,74880,103290,
99,U.S.,1,US,23,Construction,38090,47050,58300,72880,101800,
99,U.S.,1,US,23,Construction,43660,51490,64840,83000,106360,
99,U.S.,1,US,23,Construction,38630,47960,61420,80170,106720,
99,U.S.,1,US,23,Construction,38630,47960,61420,80170,106720,
99,U.S.,1,US,23,Construction,38090,46070,57200,70660,102040,
99,U.S.,1,US,23,Construction,38090,46070,57200,70660,102040,
99,U.S.,1,US,23,Construction,36880,43800,50290,63620,82640,
99,U.S.,1,US,23,Construction,36000,40240,48590,60420,77080,
99,U.S.,1,US,23,Construction,38960,47060,56110,75220,94460,
99,U.S.,1,US,23,Construction,36830,42390,48360,59580,75560,
99,U.S.,1,US,23,Construction,36830,42320,48350,59570,75530,
99,U.S.,1,US,23,Construction,41380,43680,51510,64930,104770,
99,U.S.,1,US,23,Construction,40180,48270,62120,80810,104960,
99,U.S.,1,US,23,Construction,37170,43460,48620,60680,80460,
99,U.S.,1,US,23,Construction,40810,48710,62820,81740,105940,
99,U.S.,1,US,23,Construction,38430,46860,54820,70640,91580,
99,U.S.,1,US,23,Construction,38430,46860,54820,70640,91580,
99,U.S.,1,US,23,Construction,39870,47550,59190,70940,91350,
99,U.S.,1,US,23,Construction,39870,47550,59190,70940,91350,
99,U.S.,1,US,23,Construction,37070,45320,50940,63990,80760,
99,U.S.,1,US,23,Construction,37070,45320,50940,63990,80760,
99,U.S.,1,US,23,Construction,39980,48880,62250,82710,106650,
99,U.S.,1,US,23,Construction,39980,48880,62250,82710,106650,
99,U.S.,1,US,23,Construction,43200,49500,62870,83820,107920,
99,U.S.,1,US,23,Construction,43200,49500,62870,83820,107920,
99,U.S.,1,US,23,Construction,43460,48350,58460,65850,80980,
99,U.S.,1,US,23,Construction,43460,48350,58460,65850,80980,
99,U.S.,1,US,23,Construction,31490,36250,40240,47390,56870,
99,U.S.,1,US,23,Construction,31490,36250,40240,47390,56870,
99,U.S.,1,US,23,Construction,35570,38600,46510,58110,68330,
99,U.S.,1,US,23,Construction,31650,35870,41600,46720,51860,
99,U.S.,1,US,23,Construction,31200,36310,39430,46990,55130,
99,U.S.,1,US,23,Construction,31360,34990,38140,45610,52000,
99,U.S.,1,US,23,Construction,31000,35680,39130,46380,54480,
99,U.S.,1,US,23,Construction,27780,34750,40590,47460,55310,
99,U.S.,1,US,23,Construction,32060,36780,41140,48260,58910,
99,U.S.,1,US,23,Construction,37510,45230,57290,82100,121310,
99,U.S.,1,US,23,Construction,43770,51580,66340,89550,108600,
99,U.S.,1,US,23,Construction,43770,51580,66340,89550,108600,
99,U.S.,1,US,23,Construction,60450,80450,108130,133370,150850,
99,U.S.,1,US,23,Construction,60450,80450,108130,133370,150850,
99,U.S.,1,US,23,Construction,35090,39080,47310,57210,74250,
99,U.S.,1,US,23,Construction,35090,39080,47310,57210,74250,
99,U.S.,1,US,23,Construction,39220,46370,54690,64570,79810,
99,U.S.,1,US,23,Construction,39220,46370,54690,64570,79810,
99,U.S.,1,US,23,Construction,34380,37180,45650,60320,75110,
99,U.S.,1,US,23,Construction,34380,37180,45650,60320,75110,
99,U.S.,1,US,23,Construction,34780,38520,45890,61940,84000,
99,U.S.,1,US,23,Construction,34780,38520,45890,61940,84000,
99,U.S.,1,US,23,Construction,38060,45760,50860,63220,75330,
99,U.S.,1,US,23,Construction,38060,45760,50860,63220,75330,
99,U.S.,1,US,23,Construction,37230,41600,48770,61530,77540,
99,U.S.,1,US,23,Construction,37230,41600,48770,61530,77540,
99,U.S.,1,US,23,Construction,39480,46830,55630,67110,90270,
99,U.S.,1,US,23,Construction,41300,50900,59840,72710,79410,
99,U.S.,1,US,23,Construction,46300,51260,61390,76930,80360,
99,U.S.,1,US,23,Construction,35360,50900,59840,66490,77900,
99,U.S.,1,US,23,Construction,49020,51490,63810,73730,73730,
99,U.S.,1,US,23,Construction,42320,48360,58270,71140,94140,
99,U.S.,1,US,23,Construction,40810,46610,54570,71730,97770,
99,U.S.,1,US,23,Construction,44570,49960,59440,71070,86990,
99,U.S.,1,US,23,Construction,41460,46830,58320,82290,110090,
99,U.S.,1,US,23,Construction,41460,46830,58320,82290,110090,
99,U.S.,1,US,23,Construction,41070,46850,51310,57410,76890,
99,U.S.,1,US,23,Construction,40600,46920,47760,56110,64580,
99,U.S.,1,US,23,Construction,44550,44830,49580,56160,79060,
99,U.S.,1,US,23,Construction,40680,46600,57820,74590,78060,
99,U.S.,1,US,23,Construction,40680,46600,57820,74590,78060,
99,U.S.,1,US,23,Construction,35140,37540,42150,53880,64990,
99,U.S.,1,US,23,Construction,35140,37540,42150,53880,64990,
99,U.S.,1,US,23,Construction,36490,39980,47020,54300,66140,
99,U.S.,1,US,23,Construction,36490,39980,47020,54300,66140,
99,U.S.,1,US,23,Construction,33190,37440,49950,56520,61480,
99,U.S.,1,US,23,Construction,33190,37440,49950,56520,61480,
99,U.S.,1,US,23,Construction,38260,47320,59450,75650,96600,
99,U.S.,1,US,23,Construction,55130,64520,80270,102210,127070,
99,U.S.,1,US,23,Construction,55130,64520,80270,102210,127070,
99,U.S.,1,US,23,Construction,55130,64520,80270,102210,127070,
99,U.S.,1,US,23,Construction,40340,48280,58930,73890,95090,
99,U.S.,1,US,23,Construction,39090,47320,52230,58970,62810,
99,U.S.,1,US,23,Construction,39090,47320,52230,58970,62810,
99,U.S.,1,US,23,Construction,40500,48260,56820,70290,96300,
99,U.S.,1,US,23,Construction,41080,48080,58490,64600,79280,
99,U.S.,1,US,23,Construction,40370,48320,56150,71960,96660,
99,U.S.,1,US,23,Construction,40360,48330,60530,75810,95290,
99,U.S.,1,US,23,Construction,38270,46760,55700,64750,77900,
99,U.S.,1,US,23,Construction,40870,45880,54290,60460,82920,
99,U.S.,1,US,23,Construction,44230,54970,63270,81020,94210,
99,U.S.,1,US,23,Construction,46380,58630,76590,99430,141720,
99,U.S.,1,US,23,Construction,29490,41730,52260,89560,91470,
99,U.S.,1,US,23,Construction,38510,46240,56910,67120,84180,
99,U.S.,1,US,23,Construction,40290,48510,60500,75920,95310,
99,U.S.,1,US,23,Construction,44030,50960,62010,75910,91700,
99,U.S.,1,US,23,Construction,43890,61090,98760,147330,174280,
99,U.S.,1,US,23,Construction,43890,61090,98760,147330,174280,
99,U.S.,1,US,23,Construction,37610,45950,54200,65460,78350,
99,U.S.,1,US,23,Construction,36090,36940,44600,49010,65950,
99,U.S.,1,US,23,Construction,35060,39340,50340,57110,65460,
99,U.S.,1,US,23,Construction,38860,46800,55650,66770,79920,
99,U.S.,1,US,23,Construction,43690,52000,62940,76140,90480,
99,U.S.,1,US,23,Construction,43690,52000,62940,76140,90480,
99,U.S.,1,US,23,Construction,45040,51540,62380,76640,92490,
99,U.S.,1,US,23,Construction,31590,38050,49090,65050,74050,
99,U.S.,1,US,23,Construction,45110,51590,62400,76670,92570,
99,U.S.,1,US,23,Construction,40660,45540,52520,59030,65080,
99,U.S.,1,US,23,Construction,51630,52520,54090,73770,73780,
99,U.S.,1,US,23,Construction,40300,44520,52000,59000,64060,
99,U.S.,1,US,23,Construction,33650,39680,48840,54660,57820,
99,U.S.,1,US,23,Construction,33650,39680,48840,54660,57820,
99,U.S.,1,US,23,Construction,37490,46260,57350,72170,90700,
99,U.S.,1,US,23,Construction,37410,45770,53610,62840,76940,
99,U.S.,1,US,23,Construction,37380,45620,52240,61940,73840,
99,U.S.,1,US,23,Construction,39540,46790,61180,77020,99840,
99,U.S.,1,US,23,Construction,38450,47360,58770,73170,89440,
99,U.S.,1,US,23,Construction,38450,47360,58770,73170,89440,
99,U.S.,1,US,23,Construction,39610,49190,58240,62440,78790,
99,U.S.,1,US,23,Construction,39610,49190,58240,62440,78790,
99,U.S.,1,US,23,Construction,44370,51900,62920,76860,99050,
99,U.S.,1,US,23,Construction,42580,49730,59790,76310,104000,
99,U.S.,1,US,23,Construction,42640,49880,60320,71600,83210,
99,U.S.,1,US,23,Construction,45460,55390,63870,78100,98390,
99,U.S.,1,US,23,Construction,51210,56420,62170,68640,77000,
99,U.S.,1,US,23,Construction,40310,48400,61970,83390,106640,
99,U.S.,1,US,23,Construction,45440,54040,75020,97130,120290,
99,U.S.,1,US,23,Construction,37040,45400,52030,64550,80860,
99,U.S.,1,US,23,Construction,37500,39910,57890,58640,73950,
99,U.S.,1,US,23,Construction,77950,82540,95680,104140,124080,
99,U.S.,1,US,23,Construction,36560,43660,51550,62500,74820,
99,U.S.,1,US,23,Construction,36560,43660,51550,62500,74820,
99,U.S.,1,US,23,Construction,52000,59240,63060,76180,82080,
99,U.S.,1,US,23,Construction,52000,59240,63060,76180,82080,
99,U.S.,1,US,23,Construction,32760,37240,44870,55020,72170,
99,U.S.,1,US,23,Construction,29120,29370,48690,57870,66740,
99,U.S.,1,US,23,Construction,49420,52520,61420,119080,154000,
99,U.S.,1,US,23,Construction,41080,43630,47750,53480,70570,
99,U.S.,1,US,23,Construction,38210,45860,48600,50040,55910,
99,U.S.,1,US,23,Construction,44570,50910,64330,80330,98810,
99,U.S.,1,US,23,Construction,29740,35090,38810,46240,52440,
99,U.S.,1,US,23,Construction,36520,40260,47740,60220,75410,
99,U.S.,1,US,23,Construction,36680,45030,55730,71360,87620,
99,U.S.,1,US,23,Construction,49840,61750,76370,94200,115860,
99,U.S.,1,US,23,Construction,49840,61750,76370,94200,115860,
99,U.S.,1,US,23,Construction,49840,61750,76370,94200,115860,
99,U.S.,1,US,23,Construction,35030,39060,46920,57320,68630,
99,U.S.,1,US,23,Construction,39950,44610,53430,62730,77290,
99,U.S.,1,US,23,Construction,39950,44610,53430,62730,77290,
99,U.S.,1,US,23,Construction,35800,43720,50890,62980,76270,
99,U.S.,1,US,23,Construction,35800,43720,50890,62980,76270,
99,U.S.,1,US,23,Construction,40090,45740,50390,59990,66130,
99,U.S.,1,US,23,Construction,40090,45740,50390,59990,66130,
99,U.S.,1,US,23,Construction,34690,37850,44880,52660,63510,
99,U.S.,1,US,23,Construction,34690,37850,44880,52660,63510,
99,U.S.,1,US,23,Construction,39120,47880,59820,75890,91120,
99,U.S.,1,US,23,Construction,32520,39280,44810,50080,58870,
99,U.S.,1,US,23,Construction,34980,39810,44340,50440,69890,
99,U.S.,1,US,23,Construction,30170,35880,46910,49400,54650,
99,U.S.,1,US,23,Construction,35060,39490,48060,60270,98700,
99,U.S.,1,US,23,Construction,36560,40710,47520,60250,94000,
99,U.S.,1,US,23,Construction,38340,56740,65580,98700,99950,
99,U.S.,1,US,23,Construction,34820,36060,41520,48740,50960,
99,U.S.,1,US,23,Construction,29240,41960,48090,57010,60270,
99,U.S.,1,US,23,Construction,35030,37880,47000,55660,73630,
99,U.S.,1,US,23,Construction,45160,49540,58400,82410,97540,
99,U.S.,1,US,23,Construction,45160,49540,58400,82410,97540,
99,U.S.,1,US,23,Construction,36420,39170,46090,70090,70530,
99,U.S.,1,US,23,Construction,36420,39170,46090,70090,70530,
99,U.S.,1,US,23,Construction,37740,45200,54500,57400,62330,
99,U.S.,1,US,23,Construction,37740,45200,54500,57400,62330,
99,U.S.,1,US,23,Construction,29970,44940,53210,58410,72320,
99,U.S.,1,US,23,Construction,29970,44940,53210,58410,72320,
99,U.S.,1,US,23,Construction,39640,48090,60150,75980,89850,
99,U.S.,1,US,23,Construction,39810,48240,60270,76130,90050,
99,U.S.,1,US,23,Construction,37480,40250,45120,53660,76480,
99,U.S.,1,US,23,Construction,30350,35340,57520,93600,99310,
99,U.S.,1,US,23,Construction,39180,39180,47100,66720,94200,
99,U.S.,1,US,23,Construction,56460,67810,93600,99310,109350,
99,U.S.,1,US,23,Construction,30350,32190,35340,44550,58640,
99,U.S.,1,US,23,Construction,40990,42480,46790,55020,55500,
99,U.S.,1,US,23,Construction,40990,42480,46790,55020,55500,
99,U.S.,1,US,23,Construction,40990,42480,46790,55020,55500,
99,U.S.,1,US,23,Construction,30430,32200,36560,48320,58070,
99,U.S.,1,US,23,Construction,29420,31330,32290,33910,36950,
99,U.S.,1,US,23,Construction,29420,31330,32290,33910,36950,
99,U.S.,1,US,23,Construction,31030,34510,37340,41990,47450,
99,U.S.,1,US,23,Construction,31030,34510,37340,41990,47450,
99,U.S.,1,US,23,Construction,30310,34600,45560,53770,60430,
99,U.S.,1,US,23,Construction,30110,34410,49790,56160,60430,
99,U.S.,1,US,23,Construction,32710,35320,40770,51660,63710,
99,U.S.,1,US,23,Construction,36000,43010,49160,61500,70780,
99,U.S.,1,US,23,Construction,36070,42990,48960,61280,70650,
99,U.S.,1,US,23,Construction,36070,42990,48960,61280,70650,
99,U.S.,1,US,23,Construction,35880,38480,46230,50340,61630,
99,U.S.,1,US,23,Construction,35880,38480,46230,50340,61630,
99,U.S.,1,US,23,Construction,35360,44920,57520,65890,70830,
99,U.S.,1,US,23,Construction,40440,46810,53330,61130,63480,
99,U.S.,1,US,23,Construction,32790,43140,60060,67720,72880,
